database_inspire,retention_target,mechanism,strength,method,evaluation_target_inspire,metric_inspire,n_replicates_inspire,mean_inspire,sd_inspire,q025_inspire,q975_inspire,truth_inspire,bias_inspire,rmse_inspire,database_mimic,evaluation_target_mimic,metric_mimic,n_replicates_mimic,mean_mimic,sd_mimic,q025_mimic,q975_mimic,truth_mimic,bias_mimic,rmse_mimic
INSPIRE,0.55,stratum_MAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.9022662022402846,0.0529803439698108,0.8098274133107111,1.004898828406274,1.0,-0.0977337977597153,0.1111281048259435,MIMIC,full,oe,300,1.106224235432761,0.023828012888271,1.061419774261096,1.1540006557569824,1.0,0.1062242354327609,0.1088552700185781
INSPIRE,0.55,stratum_MAR,weak,recalibration_intercept_truth,full,oe,300,0.8787355143292678,0.0478181225526231,0.7969968173171706,0.9722864738277998,1.0,-0.1212644856707322,0.1303227778247662,MIMIC,full,oe,300,1.1181627200883846,0.024071081029129,1.074924614378772,1.167119233686703,1.0,0.1181627200883845,0.1205815656341816
INSPIRE,0.55,stratum_MAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.096515365685019,0.3181330531072074,0.6963936789713527,1.970437861258702,1.0,0.096515365685019,0.3319435089906542,MIMIC,full_heldout,oe,300,1.0176818097918172,0.1174723034777897,0.8179371184871002,1.2540165789690647,1.0,0.0176818097918172,0.1186018100267052
INSPIRE,0.75,MCAR,strong,AIPW_design_probability,reconstructed,oe,300,1.6473266400991775,0.0796088880447564,1.4939507748271073,1.806242277463893,1.7981835040786758,-0.1508568639794982,0.1705117099065799,MIMIC,reconstructed,oe,300,0.9239850289052688,0.013442161840899,0.8976752496136954,0.948784222931249,1.014641724383521,-0.0906566954782521,0.0916445625461594
INSPIRE,0.75,MCAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6474835937860584,0.07888788784179,1.4988605617072437,1.8123537314051923,1.7981835040786758,-0.1506999102926174,0.1700382823979589,MIMIC,reconstructed,oe,300,0.9241284528526156,0.013360286883742,0.897705578972033,0.94902553684609,1.014641724383521,-0.0905132715309054,0.0914907350388985
INSPIRE,0.75,MCAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6474835937860584,0.07888788784179,1.4988605617072437,1.8123537314051923,1.7981835040786758,-0.1506999102926174,0.1700382823979589,MIMIC,reconstructed,oe,300,0.9239571008718588,0.0133577672065214,0.897446054906691,0.9487975954667776,1.014641724383521,-0.0906846235116622,0.0916598937360996
INSPIRE,0.75,MCAR,strong,naive,reconstructed,oe,300,1.7831048133444911,0.0756435129008205,1.6349928605365136,1.9418945144528568,1.7981835040786758,-0.0150786907341846,0.0770080179034659,MIMIC,reconstructed,oe,300,0.9451516529127616,0.0130617515362404,0.9195053153076368,0.9696554380983736,1.014641724383521,-0.0694900714707594,0.0707029751026203
INSPIRE,0.75,MCAR,strong,recalibration_intercept_slope_truth,full,oe,300,1.0189701227503525,0.0444514579351662,0.9373684637524722,1.1060872603762124,1.0,0.0189701227503522,0.0482619024630203,MIMIC,full,oe,300,1.072202381697706,0.015120153136168,1.044524680699718,1.1020579800909045,1.0,0.0722023816977059,0.0737634115957645
INSPIRE,0.75,MCAR,strong,recalibration_intercept_truth,full,oe,300,1.0082921482968643,0.043295038788117,0.92132650296466,1.0972146065067452,1.0,0.0082921482968643,0.0440110429978984,MIMIC,full,oe,300,1.0738658094981894,0.0149643115478988,1.045776703615624,1.105208073162078,1.0,0.0738658094981894,0.0753614092060722
INSPIRE,0.75,MCAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0566903752115846,0.3140767603223741,0.6429638214201063,1.892935332037456,1.0,0.0566903752115846,0.3186364636671593,MIMIC,full_heldout,oe,300,1.0140798331317786,0.1158913378284389,0.8162777979701166,1.2639756378815084,1.0,0.0140798331317786,0.116551596059736
INSPIRE,0.75,MCAR,weak,AIPW_design_probability,reconstructed,oe,300,1.6572635644481646,0.0799751387122911,1.5109447462746337,1.807673987062214,1.7981835040786758,-0.1409199396305112,0.161966453691735,MIMIC,reconstructed,oe,300,0.9248874210029466,0.0131263180632692,0.8999624612038264,0.9509099920204184,1.014641724383521,-0.0897543033805744,0.0907059031548884
INSPIRE,0.75,MCAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6576059130200187,0.0811438302339731,1.510719472048242,1.813157552022423,1.7981835040786758,-0.140577591058657,0.1622480587113797,MIMIC,reconstructed,oe,300,0.9250694619423772,0.0130549450953145,0.901050011356108,0.9507622651934567,1.014641724383521,-0.0895722624411438,0.0905154886467616
INSPIRE,0.75,MCAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6576059130200187,0.0811438302339731,1.510719472048242,1.813157552022423,1.7981835040786758,-0.140577591058657,0.1622480587113797,MIMIC,reconstructed,oe,300,0.9249004324377228,0.0130546889853463,0.9008631607158892,0.95061183566059,1.014641724383521,-0.0897412919457981,0.0906827232806232
INSPIRE,0.75,MCAR,weak,naive,reconstructed,oe,300,1.792340716421702,0.0767343314245076,1.6500499042512675,1.9407726822959528,1.7981835040786758,-0.0058427876569737,0.0768288265868142,MIMIC,reconstructed,oe,300,0.9459693967508384,0.0130082286622604,0.9211375233273652,0.97164346903759,1.014641724383521,-0.0686723276326827,0.0698894738047899
INSPIRE,0.75,MCAR,weak,recalibration_intercept_slope_truth,full,oe,300,1.014054909152244,0.0448872428230942,0.9328168817408076,1.1021840333827877,1.0,0.0140549091522439,0.0469647615165851,MIMIC,full,oe,300,1.07140211364027,0.0151805647691956,1.0410406312062437,1.0999759140155068,1.0,0.07140211364027,0.0729927613798387
INSPIRE,0.75,MCAR,weak,recalibration_intercept_truth,full,oe,300,1.003107695207223,0.0440655664273059,0.922613510131536,1.0912847065980082,1.0,0.003107695207223,0.0441016930919715,MIMIC,full,oe,300,1.0728572764141466,0.014855964011115,1.0442127871638691,1.1015332930936583,1.0,0.0728572764141466,0.0743515079042198
INSPIRE,0.75,MCAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.1141045140913717,0.3827220696299221,0.6271641126858507,2.1342996582259346,1.0,0.1141045140913716,0.398757782088199,MIMIC,full_heldout,oe,300,1.0030836664251106,0.1184744423080829,0.8223169234774551,1.2894779712373354,1.0,0.0030836664251105,0.1183170113180345
INSPIRE,0.75,history_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.635687057873096,0.0708180703459887,1.5050664993197655,1.7661162560092818,1.7981835040786758,-0.1624964462055798,0.1772105436667934,MIMIC,reconstructed,oe,300,0.9176541730275908,0.0131097840166599,0.8926424207149684,0.9432262346160364,1.014641724383521,-0.0969875513559304,0.0978666371490277
INSPIRE,0.75,history_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6348043413421087,0.0718824396862297,1.501612140692702,1.779783391506058,1.7981835040786758,-0.163379162736567,0.1784449840556709,MIMIC,reconstructed,oe,300,0.919077584104818,0.0128757484879991,0.8946265638958303,0.944451422618141,1.014641724383521,-0.0955641402787031,0.0964247747728944
INSPIRE,0.75,history_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6334688004078817,0.0718445320817087,1.500535353297729,1.778961487794585,1.7981835040786758,-0.1647147036707941,0.1796534579111419,MIMIC,reconstructed,oe,300,0.9181490216579912,0.0128904142952752,0.8935493929652192,0.9435986938817744,1.014641724383521,-0.0964927027255299,0.0973470625342421
INSPIRE,0.75,history_MAR,strong,naive,reconstructed,oe,300,1.9239222978472583,0.076336874516344,1.7831614248747172,2.074972350239638,1.7981835040786758,0.1257387937685825,0.1470310792812154,MIMIC,reconstructed,oe,300,0.9711636417545392,0.0130929816163776,0.946884902453426,0.9974112228044952,1.014641724383521,-0.0434780826289817,0.0454004230832784
INSPIRE,0.75,history_MAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.944694746606164,0.0397215814704759,0.869594917693381,1.022739144922449,1.0,-0.055305253393836,0.068053036234178,MIMIC,full,oe,300,1.0437036692830428,0.0140794841087235,1.0161031357406554,1.0695481205018689,1.0,0.0437036692830428,0.0459084067318845
INSPIRE,0.75,history_MAR,strong,recalibration_intercept_truth,full,oe,300,0.9341338608318044,0.0373183969226506,0.8640337209803176,1.008318330431705,1.0,-0.0658661391681956,0.0756727746857329,MIMIC,full,oe,300,1.0451057348729558,0.0141577593936074,1.0179830937579513,1.071184977001357,1.0,0.0451057348729557,0.0472683967252241
INSPIRE,0.75,history_MAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.090078579224392,0.38997945264918,0.6260060569528617,1.910629098424984,1.0,0.0900785792243918,0.3996137852293685,MIMIC,full_heldout,oe,300,1.0002306078149474,0.1148989589720481,0.827012942350495,1.2596797005764957,1.0,0.0002306078149474,0.114707532665682
INSPIRE,0.75,history_MAR,weak,AIPW_design_probability,reconstructed,oe,300,1.6501943383876578,0.0721341348523422,1.5158642118611168,1.8109941754265608,1.7981835040786758,-0.1479891656910179,0.1645806250082812,MIMIC,reconstructed,oe,300,0.9219495504594684,0.0138185431344255,0.8959972072034103,0.9469776881737888,1.014641724383521,-0.0926921739240527,0.0937131513396613
INSPIRE,0.75,history_MAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6507182637911102,0.0734413077934193,1.5088959066323036,1.8052907114282075,1.7981835040786758,-0.1474652402875655,0.1646865022737927,MIMIC,reconstructed,oe,300,0.9225004373121336,0.0136553956931052,0.8965069066889939,0.9469654082919092,1.014641724383521,-0.0921412870713874,0.0931443237594327
INSPIRE,0.75,history_MAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6502965398944534,0.0734218534190709,1.5085344134657457,1.8048485715150169,1.7981835040786758,-0.1478869641842224,0.1650556073163993,MIMIC,reconstructed,oe,300,0.9220930198697468,0.0136512429428537,0.8960731837879017,0.9465267211086098,1.014641724383521,-0.0925487045137741,0.0935467688001554
INSPIRE,0.75,history_MAR,weak,naive,reconstructed,oe,300,1.8888745869578252,0.0732587757517763,1.754717546965462,2.04817573645294,1.7981835040786758,0.0906910828791496,0.1165067862588258,MIMIC,reconstructed,oe,300,0.9610527263740264,0.013689579127691,0.934278191805116,0.9875608595329955,1.014641724383521,-0.0535889980094946,0.0553042548311847
INSPIRE,0.75,history_MAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.9622133216441184,0.038806745794552,0.879078974157425,1.0366637315621097,1.0,-0.0377866783558814,0.0541181734903961,MIMIC,full,oe,300,1.0544628717744426,0.0152656496485341,1.0240980273512754,1.0839749202290505,1.0,0.0544628717744426,0.056554996781132
INSPIRE,0.75,history_MAR,weak,recalibration_intercept_truth,full,oe,300,0.9514667186145046,0.0370361052981387,0.8761854375305588,1.018040068527446,1.0,-0.0485332813854954,0.0610129515270839,MIMIC,full,oe,300,1.0560591465089442,0.0151783507151849,1.0279432939302675,1.0853499837284593,1.0,0.0560591465089441,0.0580710108112728
INSPIRE,0.75,history_MAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.083104675636504,0.3365879803389515,0.6406153809797476,1.8185069476796287,1.0,0.0831046756365041,0.3461505704067823,MIMIC,full_heldout,oe,300,1.0062485380404842,0.1103558168760958,0.8105260278138117,1.2232818948490458,1.0,0.0062485380404841,0.1103487918298419
INSPIRE,0.75,mixed_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.745174354859023,0.0444034765880861,1.6617597428044546,1.830840684107428,1.7981835040786758,-0.0530091492196527,0.0691018552933981,MIMIC,reconstructed,oe,300,0.9602435895348028,0.0114690074261272,0.9406634952840331,0.9836024745036552,1.014641724383521,-0.0543981348487181,0.0555900777650299
INSPIRE,0.75,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7476150412337137,0.0467118795363923,1.6536353197738225,1.8417241004328169,1.7981835040786758,-0.0505684628449623,0.0687887766428893,MIMIC,reconstructed,oe,300,0.9618365294303116,0.0113991737253773,0.9424872720565124,0.9851013352179656,1.014641724383521,-0.0528051949532094,0.0540175586125694
INSPIRE,0.75,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.7441013848580922,0.0467221644762898,1.6506285779261154,1.8374212674253496,1.7981835040786758,-0.0540821192205835,0.0714182031223675,MIMIC,reconstructed,oe,300,0.9603249075524916,0.0113959630184233,0.9409276454627884,0.9835706548343632,1.014641724383521,-0.0543168168310295,0.0554955103637146
INSPIRE,0.75,mixed_MNAR,strong,naive,reconstructed,oe,300,2.11741742312145,0.0514679814110707,2.0159467185687427,2.213232569963369,1.7981835040786758,0.3192339190427742,0.323342571175274,MIMIC,reconstructed,oe,300,1.0173569379968774,0.0110985373572394,0.9975964957375012,1.0400024551101563,1.014641724383521,0.0027152136133563,0.0114078624055792
INSPIRE,0.75,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8543166106304064,0.0234605010598046,0.8124769012960433,0.9007605468578456,1.0,-0.1456833893695935,0.1475540931246,MIMIC,full,oe,300,0.9871809969904972,0.0115764645057114,0.963763335453476,1.007925487633213,1.0,-0.0128190030095028,0.0172596249527078
INSPIRE,0.75,mixed_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.8431310930271445,0.0212272872140305,0.805714294783212,0.8872363526121081,1.0,-0.1568689069728555,0.1582938713435145,MIMIC,full,oe,300,0.9973902643003418,0.0110306598885286,0.9762407529562848,1.0177442979493874,1.0,-0.0026097356996581,0.0113172696857447
INSPIRE,0.75,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0755869284828428,0.2928615417324489,0.6894559907857927,1.8234843311712057,1.0,0.0755869284828427,0.3019857172802895,MIMIC,full_heldout,oe,300,1.00482603066222,0.1127412479939102,0.8103235680134979,1.2561643966398452,1.0,0.00482603066222,0.1126566062917734
INSPIRE,0.75,mixed_MNAR,weak,AIPW_design_probability,reconstructed,oe,300,1.7037019814959322,0.0599283916632256,1.5815658044914946,1.815291913032439,1.7981835040786758,-0.0944815225827435,0.1118311175976375,MIMIC,reconstructed,oe,300,0.9443018999719124,0.011528730805512,0.920675669627392,0.9654665262932852,1.014641724383521,-0.0703398244116086,0.0712752375896564
INSPIRE,0.75,mixed_MNAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7033393970890705,0.060806622812101,1.577289395885653,1.8123702000402515,1.7981835040786758,-0.0948441069896053,0.1126078380511,MIMIC,reconstructed,oe,300,0.9448917456404822,0.0114696451491039,0.9217294306936537,0.9660154630311972,1.014641724383521,-0.0697499787430389,0.0706836175170826
INSPIRE,0.75,mixed_MNAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.70260813333,0.0607829558898829,1.5764696800257951,1.8117879786877729,1.7981835040786758,-0.0955753707486757,0.1132117661495596,MIMIC,reconstructed,oe,300,0.9443234952562984,0.0114672140181852,0.921159734502681,0.9655965557075972,1.014641724383521,-0.0703182291272227,0.0712440314805598
INSPIRE,0.75,mixed_MNAR,weak,naive,reconstructed,oe,300,1.9966136171121327,0.0642822684768835,1.8659932853848504,2.115866724558543,1.7981835040786758,0.1984301130334573,0.2085496242277515,MIMIC,reconstructed,oe,300,0.9843054674352056,0.0114319435178233,0.9601378467074352,1.0058600808027698,1.014641724383521,-0.0303362569483153,0.0324120685412126
INSPIRE,0.75,mixed_MNAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.9132275385428894,0.0318564561311184,0.8592517665324805,0.9820406820723456,1.0,-0.0867724614571106,0.0924170497540119,MIMIC,full,oe,300,1.026322276866279,0.0120585318394943,1.0038085802996914,1.052863683195816,1.0,0.0263222768662789,0.028944528940407
INSPIRE,0.75,mixed_MNAR,weak,recalibration_intercept_truth,full,oe,300,0.8971224087809382,0.0300664730125044,0.8464892937988694,0.9609172462770422,1.0,-0.1028775912190618,0.1071670577421843,MIMIC,full,oe,300,1.0310097815529715,0.0121100251169308,1.008687934756022,1.05764851306783,1.0,0.0310097815529717,0.0332831852131767
INSPIRE,0.75,mixed_MNAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.0710873643089769,0.3621350725351818,0.6181446476562515,1.968600293348686,1.0,0.0710873643089768,0.3684536398995923,MIMIC,full_heldout,oe,300,1.0122568778689145,0.114909896578638,0.8246773739407063,1.3047378426035554,1.0,0.0122568778689144,0.1153711450307271
INSPIRE,0.75,outcome_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.791362408040985,0.0261136582517011,1.7429784451840962,1.8385827619514656,1.7981835040786758,-0.0068210960376908,0.026947679330221,MIMIC,reconstructed,oe,300,0.9999910762716944,0.0084840700964571,0.9840242764707392,1.0166032048930205,1.014641724383521,-0.0146506481118265,0.0169227953959592
INSPIRE,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7932716896973055,0.0367054151633869,1.724511224176671,1.8657405895347856,1.7981835040786758,-0.0049118143813702,0.0369719145364772,MIMIC,reconstructed,oe,300,1.0007916848938472,0.0084648814717203,0.9849334543089102,1.0176055099459471,1.014641724383521,-0.0138500394896738,0.0162246406678657
INSPIRE,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.792253161807171,0.0366899313203931,1.723692192967723,1.8644606447344876,1.7981835040786758,-0.0059303422715046,0.0371056983433997,MIMIC,reconstructed,oe,300,1.000038684661526,0.0084764141110013,0.9841849882292468,1.016843169908248,1.014641724383521,-0.0146030397219949,0.0168777624894237
INSPIRE,0.75,outcome_MNAR,strong,naive,reconstructed,oe,300,2.392631593293856,0.0437507424514473,2.3072849915423093,2.481254176094742,1.7981835040786758,0.5944480892151798,0.5960505664889078,MIMIC,reconstructed,oe,300,1.1074933751674378,0.008632483576428,1.0907774794436504,1.1254070698301406,1.014641724383521,0.0928516507839167,0.0932507395507049
INSPIRE,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.7572457823645046,0.0149254636469247,0.7302905271252033,0.7879325439294148,1.0,-0.2427542176354954,0.2432110957173079,MIMIC,full,oe,300,0.9137570154366356,0.007284182552407,0.8991350808709534,0.9290323394443832,1.0,-0.0862429845633645,0.0865490314068775
INSPIRE,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.7484109358426801,0.0139554438612398,0.7210929140086781,0.7772978169506791,1.0,-0.2515890641573198,0.251974527354537,MIMIC,full,oe,300,0.9159036113051175,0.0072659638172537,0.9013592699052676,0.9304930748550586,1.0,-0.0840963886948823,0.0844086538273598
INSPIRE,0.75,outcome_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.061634557347841,0.3176774268615085,0.6686090504508966,1.96585691472683,1.0,0.0616345573478409,0.3230810574840658,MIMIC,full_heldout,oe,300,1.0162564892532782,0.1236323709973277,0.820022179848666,1.3011133959708288,1.0,0.0162564892532781,0.1244921151080183
INSPIRE,0.75,outcome_MNAR,weak,AIPW_design_probability,reconstructed,oe,300,1.7654268199411247,0.0410963329606656,1.6866750479194077,1.8454885015585905,1.7981835040786758,-0.032756684137551,0.0525002785061672,MIMIC,reconstructed,oe,300,0.9737270556462996,0.0111541235358985,0.9513693390977844,0.9939315728920216,1.014641724383521,-0.0409146687372214,0.0424029465346982
INSPIRE,0.75,outcome_MNAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.766542879715209,0.0469944510775122,1.6756694734926123,1.859542165572676,1.7981835040786758,-0.0316406243634668,0.0565883905709739,MIMIC,reconstructed,oe,300,0.9741997928277067,0.0110629872213624,0.9523549994967724,0.994374794679838,1.014641724383521,-0.0404419315558142,0.0419229239033289
INSPIRE,0.75,outcome_MNAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.766132217284587,0.0469857558698089,1.675202570182574,1.8590052773717645,1.7981835040786758,-0.0320512867940887,0.0568118594042242,MIMIC,reconstructed,oe,300,0.9737496791401766,0.0110652062768006,0.9519146714546736,0.9938781105538892,1.014641724383521,-0.0408920452433444,0.042357880315616
INSPIRE,0.75,outcome_MNAR,weak,naive,reconstructed,oe,300,2.2527954626336038,0.0545921264463195,2.146062323031305,2.3603993203717644,1.7981835040786758,0.4546119585549275,0.4578672283499277,MIMIC,reconstructed,oe,300,1.048980209261676,0.0113331056112359,1.0255196527121,1.0697680456163563,1.014641724383521,0.0343384848781549,0.036154428436639
INSPIRE,0.75,outcome_MNAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.804842180686097,0.0198679877487264,0.7688097974991387,0.8456693177381356,1.0,-0.1951578193139029,0.1961631861149053,MIMIC,full,oe,300,0.965014373062712,0.010521234305248,0.9460958132728268,0.9861455192183084,1.0,-0.034985626937288,0.0365283653562086
INSPIRE,0.75,outcome_MNAR,weak,recalibration_intercept_truth,full,oe,300,0.7955831988769938,0.0198212418878482,0.7558923278205725,0.836429931099022,1.0,-0.2044168011230062,0.2053723462540805,MIMIC,full,oe,300,0.9672572233897464,0.0105602033605281,0.9481213348204254,0.9892288494382444,1.0,-0.0327427766102536,0.0343981916508404
INSPIRE,0.75,outcome_MNAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.0722202813659956,0.3469652850803633,0.6054987843825188,1.9545155286233744,1.0,0.0722202813659955,0.3538352654291424,MIMIC,full_heldout,oe,300,1.0187951314195611,0.1136684555006033,0.8236640444759591,1.263317171596382,1.0,0.0187951314195611,0.115024807534657
INSPIRE,0.75,risk_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.7127170290923486,0.0661390483930923,1.589736971562581,1.8281464723044456,1.7981835040786758,-0.0854664749863272,0.1080014389866688,MIMIC,reconstructed,oe,300,0.9439412596494972,0.0156512724945837,0.9167697307226296,0.9737543487041648,1.014641724383521,-0.0707004647340238,0.0724065018020089
INSPIRE,0.75,risk_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7252561252899363,0.0675165077886341,1.603217392785781,1.8418724271617333,1.7981835040786758,-0.0729273787887394,0.0993060243467421,MIMIC,reconstructed,oe,300,0.9480028056298304,0.0133391647559836,0.9233242319520272,0.975145515686419,1.014641724383521,-0.0666389187536906,0.06795649857073
INSPIRE,0.75,risk_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.712775276455507,0.0671107840140726,1.5929655854610905,1.830209209610931,1.7981835040786758,-0.0854082276231686,0.108551415554771,MIMIC,reconstructed,oe,300,0.9439595226622296,0.015631117294351,0.9168539073681216,0.9738649149380456,1.014641724383521,-0.0706822017212913,0.0723843286120197
INSPIRE,0.75,risk_MAR,strong,naive,reconstructed,oe,300,1.9049887334296507,0.0547590728587207,1.7972533852128545,1.994989180434568,1.7981835040786758,0.1068052293509749,0.1199829900035552,MIMIC,reconstructed,oe,300,0.9689817712279352,0.0106081422982725,0.9479080108353116,0.9891957005276052,1.014641724383521,-0.0456599531555858,0.0468720481336934
INSPIRE,0.75,risk_MAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.9657592492657218,0.0359181607087196,0.9062859992489792,1.0381090535617277,1.0,-0.0342407507342782,0.0495806706151573,MIMIC,full,oe,300,1.0357516415007804,0.0133110963056098,1.010404713124006,1.0616220041759747,1.0,0.0357516415007803,0.0381415067510626
INSPIRE,0.75,risk_MAR,strong,recalibration_intercept_truth,full,oe,300,0.937773828553192,0.0281700727950295,0.8925155911585142,0.9950464597597402,1.0,-0.0622261714468079,0.0682861936084731,MIMIC,full,oe,300,1.0478770192349236,0.0118843064920046,1.025864384492163,1.0727819028319237,1.0,0.0478770192349236,0.0493251956152347
INSPIRE,0.75,risk_MAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0768914303677302,0.304824064832092,0.6596633972573396,1.811130341860284,1.0,0.0768914303677301,0.3138793985961578,MIMIC,full_heldout,oe,300,1.0168662475586785,0.1147459955402026,0.8166586615015461,1.2591321618528588,1.0,0.0168662475586782,0.1157895720157092
INSPIRE,0.75,risk_MAR,weak,AIPW_design_probability,reconstructed,oe,300,1.689395509661725,0.0728981906820651,1.5493175297112216,1.8330201514820168,1.7981835040786758,-0.1087879944169507,0.1308864397609578,MIMIC,reconstructed,oe,300,0.9370363640643384,0.0134637283618539,0.912404652431828,0.963734250873335,1.014641724383521,-0.0776053603191827,0.0787607750833748
INSPIRE,0.75,risk_MAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6915255818311434,0.072885173245141,1.547770681908263,1.8318748914871292,1.7981835040786758,-0.1066579222475323,0.1291141098494078,MIMIC,reconstructed,oe,300,0.9379926219786736,0.0133808629109299,0.9139075257947764,0.9641006702977832,1.014641724383521,-0.0766491024048475,0.0778044700948202
INSPIRE,0.75,risk_MAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6897698638567795,0.0727829856470691,1.546171860899161,1.8302558726774971,1.7981835040786758,-0.108413640221896,0.1305113884272115,MIMIC,reconstructed,oe,300,0.93704501330369,0.0134302569310295,0.9125528101113248,0.9635305054820787,1.014641724383521,-0.0775967110798311,0.0787465563202786
INSPIRE,0.75,risk_MAR,weak,naive,reconstructed,oe,300,1.8577321564705471,0.0666212802336811,1.7341811719428908,1.9917761703376335,1.7981835040786758,0.0595486523918713,0.0892728532742699,MIMIC,reconstructed,oe,300,0.9570283701644746,0.0121333592482939,0.9357700493228606,0.9816122602075986,1.014641724383521,-0.0576133542190464,0.058872967166564
INSPIRE,0.75,risk_MAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.9906611360407196,0.0411901609507214,0.916562138935936,1.078211092474564,1.0,-0.0093388639592805,0.0421685701441147,MIMIC,full,oe,300,1.0536575091393523,0.0143903311387113,1.0254240309004496,1.0813033434180563,1.0,0.0536575091393525,0.0555474539940448
INSPIRE,0.75,risk_MAR,weak,recalibration_intercept_truth,full,oe,300,0.9638619890808824,0.035530038914499,0.896720090793595,1.0335509434205228,1.0,-0.0361380109191176,0.0506372545948652,MIMIC,full,oe,300,1.0606438316184554,0.0136585427749809,1.0336788572256028,1.085546519520927,1.0,0.0606438316184554,0.0621579299162044
INSPIRE,0.75,risk_MAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.0732645835293808,0.3363401866529051,0.6294629175151073,1.8805201201287027,1.0,0.0732645835293808,0.343679120625018,MIMIC,full_heldout,oe,300,1.0190598914361244,0.1213020795225783,0.8241333613281068,1.2870311996459616,1.0,0.0190598914361244,0.1225904834930935
INSPIRE,0.75,stratum_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.708952490207871,0.067286826710409,1.5726912275572342,1.8228895483818368,1.7981835040786758,-0.0892310138708047,0.1116897451052355,MIMIC,reconstructed,oe,300,0.9236834640150384,0.014880640291561,0.896414356701433,0.9535665047820494,1.014641724383521,-0.0909582603684825,0.0921634443433467
INSPIRE,0.75,stratum_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7346204653683637,0.0702565198579205,1.5879428931919677,1.8572948641164688,1.7981835040786758,-0.0635630387103121,0.0946561419596911,MIMIC,reconstructed,oe,300,0.92557505000498,0.0139016480077331,0.8993024151622004,0.9527272494792156,1.014641724383521,-0.0890666743785411,0.0901414672397017
INSPIRE,0.75,stratum_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.709334006182825,0.0708563006723798,1.5623997545763264,1.841683731256136,1.7981835040786758,-0.0888494978958507,0.1135698606005847,MIMIC,reconstructed,oe,300,0.923720425362008,0.0147576887953491,0.8960822861644667,0.953459876284904,1.014641724383521,-0.0909212990215131,0.0921072528617834
INSPIRE,0.75,stratum_MAR,strong,naive,reconstructed,oe,300,1.983820324354861,0.0579228942301322,1.868903450713137,2.088934000507483,1.7981835040786758,0.1856368202761855,0.1944348404461707,MIMIC,reconstructed,oe,300,0.957569039575718,0.0124242016297866,0.9353066975532408,0.982179574382828,1.014641724383521,-0.057072684807803,0.0584049450077185
