model,database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,oe,298,1.328616442257231,0.9336604005456518,0.47554186560654976,4.389742456747756,1.0,0.3286164422572311,0.9883244755234534
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,brier,298,0.12286622045007546,0.012982169288543097,0.10999928280855503,0.15663398288782318,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,auc,298,0.6233859502282173,0.12874449926714338,0.29845271377614957,0.6977992315692682,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_intercept,298,0.23561894402722888,10.904634468698816,-22.02467184750178,23.538858119003823,0.0,0.23561894402722888,10.888872246650404
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_slope,298,1.2809173908825797,5.948433183163797,-9.595340023920905,12.187830330460095,1.0,0.2809173908825797,5.94508487229358
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,outcome_observed_fraction,298,0.32068729803629137,0.020545070904105327,0.28217592592592594,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,reconstructed_sensitivity,298,0.5444995622993871,0.06227621436796846,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,ess,298,294.0,0.0,294.0,294.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate_se,298,0.02034381139356186,0.0003878756161541065,0.019565492543623577,0.020998338616454712,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,reference_sample_n,298,30.0,0.0,30.0,30.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,evaluation_n,298,294.0,0.0,294.0,294.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,event_rate,299,0.14212322863152088,0.006705653901984726,0.12869415807560136,0.15463917525773196,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,299,1.3275796352538098,0.9524724284648242,0.5077419887284188,4.585455727205197,1.0,0.32757963525380984,1.0057226348459543
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,brier,299,0.12157964631731198,0.010929105065891911,0.1098072111689937,0.1480818987524718,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,auc,299,0.6289124325449003,0.12398342185960765,0.2941268292682927,0.698341119180555,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,calibration_intercept,299,-1.0348657112511217,24.367294467991083,-22.8349073103857,22.499132761497684,0.0,-1.0348657112511217,24.348514338188462
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,calibration_slope,299,0.8083346755520209,9.258176809607589,-9.107020913744563,14.544225789653325,1.0,-0.19166532444797912,9.244669008708662
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,outcome_observed_fraction,299,0.3207192699946323,0.020518019771365616,0.2822530864197531,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,reconstructed_sensitivity,299,0.5444961465755416,0.062171664323634364,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,ess,299,291.0,0.0,291.0,291.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,event_rate_se,299,0.020461297374765364,0.0004067186466749325,0.019629336928983956,0.021195044218573513,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,reference_sample_n,299,33.0,0.0,33.0,33.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,evaluation_n,299,291.0,0.0,291.0,291.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,event_rate,300,0.14265122265122263,0.009873117661360476,0.12355212355212356,0.16216216216216217,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,oe,300,1.1478432042061562,0.4467505601940703,0.5644446479324033,2.3162393716248477,1.0,0.14784320420615615,0.4698706089838772
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,brier,300,0.11658526145048903,0.007902387825452287,0.10622392827525065,0.13657721591864222,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,auc,300,0.6636971064787596,0.07417749471541096,0.29190559440559444,0.7178005107125063,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,calibration_intercept,300,0.07067795619206182,6.742760444935989,-14.00735419162258,11.097132417070036,0.0,0.07067795619206182,6.731884163929061
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,calibration_slope,300,1.0531648094722244,3.4214897493683214,-5.346702015202926,6.1763375700702445,1.0,0.05316480947222435,3.416196222162198
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,ess,300,259.0,0.0,259.0,259.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,event_rate_se,300,0.021712534171101954,0.0006324581122317794,0.020447408414756684,0.022903658837129595,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,reference_sample_n,300,65.0,0.0,65.0,65.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,evaluation_n,300,259.0,0.0,259.0,259.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate,300,0.1421386430678466,0.012667114839390592,0.11946902654867257,0.16371681415929204,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,oe,300,1.0766062594451034,0.33396719109226963,0.5960186317350943,1.842854960037678,1.0,0.07660625944510335,0.3420976811231126
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,brier,300,0.11439701317009988,0.00895709208191707,0.1001966979370686,0.13493468018982951,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,auc,300,0.6773516936356019,0.029372548677729395,0.6205295879072791,0.7323714013969825,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_intercept,300,1.0365024377833598,6.552416340013286,-0.9993710117117359,5.04482091168483,0.0,1.0365024377833598,6.623094694332429
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_slope,300,1.5270066444208892,3.239570572868661,0.42328372632671485,3.611571930575446,1.0,0.5270066444208892,3.2768232748916586
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,ess,300,226.0,0.0,226.0,226.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate_se,300,0.02319629514888888,0.0008736829619364075,0.021574749482665082,0.024613258075699584,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reference_sample_n,300,98.0,0.0,98.0,98.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,evaluation_n,300,226.0,0.0,226.0,226.0,,,
