database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.8366560274875298,0.03623933120520879,0.7679674852446137,0.9109927356413475,1.0,-0.16334397251247024,0.16730261459981677
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,brier,300,0.11451262293819627,0.0026788566459077824,0.11164711819225157,0.12125133482141078,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,auc,300,0.6936979981232405,0.013464341018791902,0.6605020331560839,0.7050770253362528,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,calibration_intercept,300,-0.7705712353612311,0.08214935154217995,-0.9622055876117397,-0.656520383494476,0.0,-0.7705712353612311,0.774923254052773
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,calibration_slope,300,0.6221719937585342,0.046308837985722516,0.5047154830298267,0.6585980414633579,1.0,-0.37782800624146584,0.3806459804259119
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate,295,0.141312118067566,0.0064436574288223225,0.12585034013605442,0.15306122448979592,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,oe,295,1.247922707410335,0.8704004893419849,0.4523365132316156,4.5900440790845165,1.0,0.24792270741033495,0.9036008827090365
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,brier,295,0.12045730447232904,0.01246551818505594,0.10753581560928434,0.15104232628449185,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,auc,295,0.6645225359356299,0.12179924326416527,0.2734978108706822,0.7270902273310108,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_intercept,295,0.14685520307733316,11.586527984733339,-14.492427687535088,18.507326020057242,0.0,0.14685520307733316,11.567805344027164
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_slope,295,1.0263947452889215,4.977526498300256,-4.110539643769664,9.775390845179908,1.0,0.026394745288921495,4.969152952234736
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,outcome_observed_fraction,295,0.7757166771291065,0.02086757469299005,0.7294753086419753,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,reconstructed_sensitivity,295,0.9786293294030951,0.02155032079271817,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,ess,295,294.0,0.0,294.0,294.0,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate_se,295,0.02030856260437689,0.00039161273128291845,0.01934400643906543,0.020998338616454712,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,reference_sample_n,295,30.0,0.0,30.0,30.0,,,
VitalDB,0.75,outcome_MNAR,strong,reference_05pct_recalibration,full_heldout,evaluation_n,295,294.0,0.0,294.0,294.0,,,
VitalDB,0.75,outcome_MNAR,strong,reference_10pct_recalibration,full_heldout,event_rate,297,0.14152984599719992,0.006716714680130979,0.12714776632302405,0.15120274914089346,,,
VitalDB,0.75,outcome_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,297,1.2290345561351346,0.803506956275822,0.47354693372612433,3.418164229479509,1.0,0.22903455613513457,0.8342100697241212
