target_database,donor_schedule_database,tolerance_hours,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975
EICU,INSPIRE,24.0,full_reference,retained_reference,oe,200,0.8265876547126385,1.1130090340862554e-16,0.8265876547126386,0.8265876547126386
EICU,INSPIRE,24.0,full_reference,retained_reference,brier,200,0.17317082820044874,0.0,0.17317082820044874,0.17317082820044874
EICU,INSPIRE,24.0,full_reference,retained_reference,auc,200,0.6075628857300625,0.0,0.6075628857300625,0.6075628857300625
EICU,INSPIRE,24.0,full_reference,retained_reference,calibration_intercept,200,-0.5713041050456755,1.1130090340862554e-16,-0.5713041050456754,-0.5713041050456754
EICU,INSPIRE,24.0,full_reference,retained_reference,calibration_slope,200,0.669538562489046,0.0,0.669538562489046,0.669538562489046
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,outcome_observed_fraction,200,0.3471472486935137,0.007306121470728915,0.3322855825391946,0.35998309252997235
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,reconstructed_sensitivity,200,0.2655745554035568,0.014725825930632685,0.23803009575923392,0.292749658002736
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,mean_retained_measurements,200,2.7702628343067937,0.02000406734427462,2.7361896710728555,2.815608668920996
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,event_rate,200,0.17192961303490167,0.009154506577482801,0.15572921173314874,0.1891030096536059
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,oe,200,0.9994133452290501,0.0057767986991076985,0.987511889970774,1.01144858447835
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,brier,200,0.13992258446307354,0.0059272739146023585,0.1277865299363744,0.15112675499473296
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,auc,200,0.6016922761815516,0.022692820576200853,0.5578468154058406,0.641152078660785
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,calibration_intercept,200,-0.26498426190168856,0.24237241511401575,-0.895221755422648,-0.004493760650405258
EICU,INSPIRE,24.0,local_recalibration,reconstructed_observed,calibration_slope,200,0.828240632877366,0.15427784532564817,0.44291916617188637,0.9963232879950183
EICU,INSPIRE,24.0,local_recalibration,retained_reference,outcome_observed_fraction,200,0.3471472486935137,0.007306121470728915,0.3322855825391946,0.35998309252997235
EICU,INSPIRE,24.0,local_recalibration,retained_reference,reconstructed_sensitivity,200,0.2655745554035568,0.014725825930632685,0.23803009575923392,0.292749658002736
EICU,INSPIRE,24.0,local_recalibration,retained_reference,mean_retained_measurements,200,2.7702628343067937,0.02000406734427462,2.7361896710728555,2.815608668920996
EICU,INSPIRE,24.0,local_recalibration,retained_reference,event_rate,200,0.22471564709498928,5.565045170431277e-17,0.22471564709498923,0.22471564709498923
EICU,INSPIRE,24.0,local_recalibration,retained_reference,oe,200,1.3107275624453074,0.07012646381665562,1.1891951714494786,1.4412592806338473
EICU,INSPIRE,24.0,local_recalibration,retained_reference,brier,200,0.17311462896404117,0.0011139243638819665,0.1713248107788581,0.17543101593726132
EICU,INSPIRE,24.0,local_recalibration,retained_reference,auc,200,0.6028489809512135,0.0055460347622593035,0.5862590191268954,0.6085004220045541
EICU,INSPIRE,24.0,local_recalibration,retained_reference,calibration_intercept,200,0.20322690220725304,0.2878630877604767,-0.24167217499649074,0.8151984039075555
EICU,INSPIRE,24.0,local_recalibration,retained_reference,calibration_slope,200,0.9086272399352492,0.1839538170156213,0.6218254206530498,1.2995916871193312
EICU,INSPIRE,24.0,naive,reconstructed_observed,outcome_observed_fraction,200,0.3471472486935137,0.007306121470728915,0.3322855825391946,0.35998309252997235
EICU,INSPIRE,24.0,naive,reconstructed_observed,reconstructed_sensitivity,200,0.2655745554035568,0.014725825930632685,0.23803009575923392,0.292749658002736
EICU,INSPIRE,24.0,naive,reconstructed_observed,mean_retained_measurements,200,2.7702628343067937,0.02000406734427462,2.7361896710728555,2.815608668920996
EICU,INSPIRE,24.0,naive,reconstructed_observed,event_rate,200,0.17192961303490167,0.009154506577482801,0.15572921173314874,0.1891030096536059
EICU,INSPIRE,24.0,naive,reconstructed_observed,oe,200,0.632225864534777,0.033672120881895674,0.5727042148959521,0.6957812484688752
EICU,INSPIRE,24.0,naive,reconstructed_observed,brier,200,0.15174433659133654,0.004277121276502649,0.1431243277042341,0.15981784467902194
EICU,INSPIRE,24.0,naive,reconstructed_observed,auc,200,0.6108533648091249,0.019581495982778356,0.5743528240640413,0.6453422167100173
EICU,INSPIRE,24.0,naive,reconstructed_observed,calibration_intercept,200,-0.9083031124790204,0.1348973355909479,-1.1615948484490375,-0.63433793726042
EICU,INSPIRE,24.0,naive,reconstructed_observed,calibration_slope,200,0.6780799718411816,0.12779116588150585,0.4581867664696463,0.9283489431279826
EICU,MIMIC,12.0,full_reference,retained_reference,outcome_observed_fraction,200,0.8499784814017829,0.006162209178398924,0.8370657854288349,0.861689209960037
EICU,MIMIC,12.0,full_reference,retained_reference,reconstructed_sensitivity,200,0.7866142270861832,0.015497357308137942,0.7591313269493845,0.8167236662106703
EICU,MIMIC,12.0,full_reference,retained_reference,mean_retained_measurements,200,4.498081770673225,0.03012599399814064,4.445066092837381,4.557400860743929
EICU,MIMIC,12.0,full_reference,retained_reference,event_rate,200,0.22471564709498928,5.565045170431277e-17,0.22471564709498923,0.22471564709498923
EICU,MIMIC,12.0,full_reference,retained_reference,oe,200,0.8265876547126385,1.1130090340862554e-16,0.8265876547126386,0.8265876547126386
EICU,MIMIC,12.0,full_reference,retained_reference,brier,200,0.17317082820044874,0.0,0.17317082820044874,0.17317082820044874
EICU,MIMIC,12.0,full_reference,retained_reference,auc,200,0.6075628857300625,0.0,0.6075628857300625,0.6075628857300625
